is_nine,pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50
FALSE,0.149,13.43770043,1160.074981,-283.1716605,2.288151956,436.4892248,388.9282419,420.28233,340.8788549,-517.5429382,-82.93096789,-343.6535142,174.5967384,-97.29539058,372.7552877,103.5564628,-15.71776914,221.9952202,-181.4325195,-141.1915449,-47.41251543,181.517192,18.51732936,-87.69800527,185.3266637,78.13429305,-219.9661549,-37.30494718,31.03818806,-101.2880332,161.1047551,406.0655989,115.0396415,-276.3053062,171.0873934,36.43501954,-93.38558488,-136.0500771,33.29569968,195.7440351,-54.0476894,60.29023744,-15.49248439,285.3685939,-372.2493035,290.2026902,62.65837593,-242.3241605,-60.04509059,-236.7593261,-9.710035411
FALSE,0.117,408.3547802,652.8267925,-9.803211684,375.5101953,57.3809423,-193.20106,1022.070194,-189.5982564,-164.2560892,208.5906111,-286.4865586,583.9019773,-219.5245852,-398.1700237,442.7283985,236.4358173,-638.1571826,36.25397555,209.1491517,216.9785787,337.3908742,-103.2968317,-239.6692054,337.4673937,-93.01535742,-69.12363222,4.309172787,62.5135887,-187.2717812,76.52411007,191.8641721,71.33891686,-188.4704933,-137.3942036,398.9417035,-461.0356132,-423.928838,90.488192,408.5599461,-166.8744388,-33.80117027,61.00460763,57.65246957,262.6442888,-314.604691,-23.84154316,-295.4864046,194.6503286,266.343337,-140.509323
FALSE,0.118,-447.3222696,-736.4560889,56.51555552,-600.3264727,-221.3935817,382.4476994,215.1198777,-230.5009837,-427.2256282,339.8446741,-218.5512279,353.8027559,10.58971833,38.18599002,-60.40101306,199.1106952,-61.92927609,-201.8917826,-136.0467116,-247.3247634,-317.4842768,-243.3051549,216.309307,399.2678772,-158.8367899,86.11011096,87.2370073,-125.8271361,27.14143414,156.8890084,-243.9871231,-272.90848,-171.5058959,-284.6458451,-167.2873296,-87.87898069,-89.96645023,119.9075633,-108.2026553,-33.97079891,-31.82583786,134.8969484,42.22250324,-127.5067162,147.2091456,-25.58639736,-91.04893029,-267.5985512,-160.3009948,99.80665141
FALSE,0.182,1180.012469,-126.9305923,-446.4551567,-78.41425104,-349.3139795,323.4007932,-489.0711166,461.5068378,-111.690493,128.8973893,157.3406732,477.856079,121.5121378,240.2736866,-258.6995859,63.35624932,489.9120063,88.21232489,637.2727494,-239.6577444,145.0439094,255.4035067,-131.6030755,-22.47749329,252.8755053,25.21813303,18.79660142,273.3674764,55.12479757,-55.71709662,-284.2682315,-161.1114156,-153.6838905,-375.0305184,-128.6168467,-137.2744756,167.1579821,-400.0515686,74.78718165,15.70711056,194.860404,209.8107418,-39.64205008,-50.56832462,103.0699328,62.66433429,-137.7089931,91.13382798,13.15512684,37.92408789
FALSE,0.118,414.1124988,306.566805,-735.6098715,396.8377312,-158.9218399,432.439383,-117.4662461,-182.8275818,-242.8268522,-541.0846505,289.7979762,477.818345,24.67773757,-95.10973199,-102.7074027,-198.818112,-74.46259014,152.0323443,70.36017732,-256.553552,-128.4273537,-83.10149611,62.71822518,-182.8183719,-102.0134246,-62.68930658,-292.0447862,283.5263412,266.1138119,-371.4930615,39.75600308,-202.7546747,-351.2468534,279.4788735,293.706476,21.19975214,-270.6691346,92.81277561,-389.3064238,175.5337381,-55.40367938,257.9463901,-53.09407166,-156.2671676,-284.0713763,-154.7148146,119.6985018,204.2563781,-142.5150499,27.85182376
FALSE,0.162,-303.0532931,-23.11190186,-403.5987621,259.2483816,413.3476545,-799.1413175,-52.44232316,240.55212,-93.61817631,-204.3539561,235.2951778,-287.8800906,549.3814833,-292.1123395,-330.5011707,-270.8254317,-75.11267954,-162.8736682,-18.95234397,-36.0482997,-198.776987,274.9667912,240.1108544,162.2101595,-110.0361089,436.7943449,-169.2653049,-168.9839204,-345.427129,-132.9432601,154.271432,82.90169402,345.4262057,221.7463635,-298.6912832,-43.67314491,224.1373895,-176.1570095,114.5629193,-128.4721881,-84.7568796,-72.18583973,-121.1378517,-12.43269507,8.721164553,215.3660137,99.55891132,-10.96397738,-316.4588975,29.88987961
TRUE,0.147,-419.6524961,40.18725994,368.7525797,212.8136182,544.9946621,-387.3112576,-146.109697,-443.0649583,353.8658009,-62.3491394,111.8771059,-121.8098159,-5.704831773,27.68795896,-104.5163259,603.3441756,-80.3973646,563.9537942,174.5053675,94.97423673,181.0562345,-174.0246078,-6.84344581,40.42684053,225.3537383,202.2545309,-411.4111432,-247.0586546,-410.8736584,-75.84987909,216.0163334,-145.2954884,-81.4081672,-268.7438947,-229.2993477,25.19187442,-74.65914923,378.5112015,-202.951092,308.6280706,165.4156728,-196.8755614,183.6261818,-282.0795512,164.775532,139.4280823,38.28130972,279.4311813,-133.4846727,-233.5503543
FALSE,0.163,972.2446705,-361.1784141,-157.5560786,-284.2247061,135.1717051,360.5393318,-285.986224,76.24445907,532.0082314,533.9998574,-264.8692307,338.8179087,-262.9304037,-179.2025647,585.2591243,322.8061483,-444.0946458,23.50571131,604.5907939,186.4573732,168.2226703,87.90698753,224.7164694,-76.88566021,196.8628361,312.7061497,-65.18546303,-84.07612725,-163.5583381,188.9979402,80.32779788,-72.29542884,-47.80768791,-95.45592445,242.9584181,205.8491094,161.2079354,-86.78526538,-75.93603836,-99.49902591,-157.1440629,-288.0774522,108.8125788,-59.30358134,189.3006591,148.9548413,-114.9829075,-49.26982118,-139.1518145,167.3035402
TRUE,0.162,580.9716749,94.77287458,-458.006381,-739.2227011,-725.393497,-571.4561166,222.0793731,262.7707854,175.4148448,11.91791614,80.68793274,268.5126831,-25.97766062,-352.6129625,-222.9667318,104.2800032,-73.17385973,-197.7042873,-308.3390006,28.89142944,93.57297797,-73.97690132,108.7128812,-41.36050016,308.0217074,-86.35369343,-47.48746682,120.9084026,-65.24792676,-225.6082608,105.121042,-85.20863517,-219.2325786,-226.9878866,-38.38765014,103.3701439,66.57195938,178.7069102,-79.13291177,-57.16785685,71.52508326,-92.39905603,-1.799423821,-67.17228854,49.24225437,-33.32304664,-100.6583135,159.4355105,21.11493072,-122.0802102
FALSE,0.176,-863.2633419,269.3027985,150.616932,-217.0125847,492.0771107,75.88879732,89.63462403,-37.03586366,231.4170373,-350.6355166,134.1484545,-321.3659931,306.1600148,64.34320658,10.52106739,3.330036122,-113.9048474,-95.8386795,220.6728072,-40.08824595,-195.8832336,-87.39964732,292.4660922,-172.5372595,73.9701408,-29.66651838,-578.148871,-8.22996425,-257.8165636,-53.84090704,69.32315212,278.6954778,-103.3653277,-502.469976,83.24449469,58.75343033,-254.7491797,288.6647565,-213.204253,248.9424828,106.5323458,108.8223108,174.8853015,95.76029283,186.8267176,237.5813047,-78.31851683,-125.8770236,-101.71181,15.4537305
FALSE,0.113,-604.1078876,-58.27074328,-177.8978345,-120.0468937,273.1879546,-449.6733705,146.1503881,461.4584499,-161.9669145,-20.52871843,9.406721251,-296.5212937,351.8260765,-229.4659756,-110.1867267,-149.5911423,-277.2673353,-303.1648985,-68.4893356,247.0077221,-217.5432149,536.7569633,-54.43112275,-88.27105834,86.00140054,-3.15444646,-387.3709938,-197.65292,-36.59954558,-250.2028276,-264.8987232,507.0346197,306.0867585,210.8584921,205.782724,-46.39929359,119.8349313,-35.8958733,21.35499576,65.02796612,-233.22226,18.36068929,142.4846514,-349.2429372,-78.07781208,70.22396803,12.82986769,94.73042501,-52.52987066,-309.9161979
FALSE,0.237,-53.22548938,888.0267323,-645.6399451,-58.88550279,106.3994309,466.7467806,-43.34660284,-113.8348787,-386.7494142,17.45740273,63.75639307,380.5503329,98.21079177,107.3989385,-172.6417455,-68.63244687,462.5156713,-299.1772327,84.03925229,-8.44262535,-300.6911757,-216.5864052,18.56619779,10.13349038,-60.86731178,-189.1828587,-193.3785803,8.258313958,-145.9509248,-216.9403967,42.8620583,-272.4811967,62.42122408,-215.0878502,27.29151877,-341.39307,-76.60069136,-31.05467267,-61.74862385,1.65561848,176.4756105,-49.84276374,117.8342507,53.34248286,156.510912,99.23558448,279.4150631,6.734713042,237.8439019,165.1230717
TRUE,0.21,137.3601523,-214.1875508,-332.4728188,-137.7289025,-194.8343226,-631.9098112,289.7287347,178.4255504,663.4228299,-133.4597928,-363.7635257,59.72709286,-97.85043233,276.9664808,79.39463872,-649.4377329,164.0242306,-323.3841666,170.4892298,220.7955848,-280.1332566,98.26760311,-338.1151819,280.6200161,131.9311805,-120.1854163,280.8561424,-194.5613453,101.3337682,-271.3312031,101.5224719,-72.24400937,147.082756,-210.0039157,-89.55428612,-92.45404039,100.9703225,-39.86657403,-80.72059918,-49.81793642,28.49389483,249.155222,-135.5580766,-73.81384895,-78.54189962,51.70760631,148.2909602,-66.07741689,105.0577602,31.00117929
TRUE,0.23,-683.9242157,-267.1739611,-135.7640902,655.477792,-532.761702,-125.3807779,-874.284919,3.197204574,-198.0582619,592.5759853,184.7017718,127.1804868,-21.4211098,494.8926152,90.73054287,-126.4416787,131.3960448,-281.3597727,-206.1220591,159.1966826,-11.93948584,285.5533164,-199.0220888,204.9693323,-300.4431847,64.04196185,-106.6084279,73.09842397,-60.02484003,-92.47929142,110.6184574,100.9092533,-97.031259,84.28331254,52.02160591,-11.55048479,3.531605965,-21.25001684,-102.5491954,212.908821,48.01522357,-175.539335,-140.4896429,-35.49289015,-144.1039995,70.65365903,-88.77967282,-28.27341616,-207.8684843,47.53315016
FALSE,0.215,-336.9581625,-248.0361937,570.4547486,-116.272826,657.9634664,-1102.694379,147.6365654,581.2642488,68.63003873,360.4884324,380.8014321,574.8624712,6.947940254,56.08274483,-302.2672307,-166.093684,558.6274051,-163.2878925,-107.2774673,-329.5286894,231.7228754,616.4902887,-167.48773,-1.01316853,305.4587625,75.77194195,-212.6427081,-40.41000734,176.6920516,-315.2734347,47.73519105,-180.1308898,380.4137309,376.3911331,-124.0605134,358.0139059,-249.6638022,14.12620226,-57.87667278,284.3037089,93.11008316,-136.1824692,-84.01474857,57.89533219,104.6691854,69.16306725,209.3250581,-99.22835797,181.8882746,101.2391834
FALSE,0.252,-691.715155,-88.68527953,345.4968397,41.33110632,-60.63662787,602.9695299,155.6922439,-598.226031,-339.7216854,278.5577595,129.6884048,-218.3513544,159.2090113,-391.6487681,-386.8860438,70.02561735,-127.7001701,140.2690806,182.4087013,376.9220134,21.4202916,41.61630613,-151.5890941,305.911768,-8.536944205,-262.5204807,-57.43126153,-210.9670565,31.82585778,159.7117188,346.0914144,-149.8749151,-141.4588208,282.4760594,-112.4584084,-131.3146254,159.4696723,38.44423006,-94.28690984,111.3929469,-3.256696671,-255.7531954,-33.61459713,1.471191685,4.630686367,-85.78169663,-191.9014616,9.267012703,-92.54520212,-41.59206859
FALSE,0.287,267.7929841,229.6609038,-784.4192476,-804.2786148,-223.9949636,-114.6262598,147.9175804,515.2120888,-204.0026078,-109.5898746,248.5380101,-54.0058132,-34.52693542,-358.1709274,-159.774171,397.139835,-173.8283033,-30.53038237,1.005120505,11.43706223,115.56419,149.0705748,201.6283328,-46.55743207,-114.5618225,115.1586005,290.2866911,185.3321438,-9.299496466,72.71101497,-245.1092933,49.35626717,126.6735793,156.4993942,135.8124498,15.89701965,-35.99472525,-33.05129491,55.30271102,245.994537,-63.37767384,48.20168003,121.6946364,87.07866677,57.50916631,82.13328864,43.88769717,85.74647479,-123.1311323,-68.07628416
FALSE,0.251,-633.4940722,-277.7042635,-184.3571176,415.4319058,-337.7339983,-551.712518,-35.94024346,583.8340095,-90.09312381,-101.6388159,264.5065299,-51.6942028,558.0674264,-59.82641252,63.70400692,-424.3120706,-375.6766173,-38.48640383,-140.9584857,-351.6694496,-161.9202035,351.1442095,189.7553627,166.5916573,213.8741153,184.9684151,-338.3807419,-316.292549,-259.1849557,-76.13349115,-34.16523235,-89.29496102,129.387566,-43.70725568,-90.60434518,-61.83184193,128.2201635,92.42531532,-64.24662814,188.3138213,-285.653257,-80.15342253,101.3542646,-62.72837595,53.13989722,93.22831701,-103.8159514,-41.8626589,-322.9297022,-53.46041136
TRUE,0.263,837.3168028,-343.7604508,40.59064526,-352.8299286,854.6452195,787.0360953,222.1147785,436.3348029,-122.4545407,-69.84409623,-796.7067259,-218.0158661,-5.107003367,203.7187977,246.7992241,-154.8132695,-252.7377111,-110.7873866,177.0460647,-18.01887232,118.7958476,-114.9224537,-207.1611038,-54.74625543,341.7813176,63.09036725,388.2576318,-54.41563951,5.565472798,188.7999775,121.2724028,148.9597878,85.06220637,136.3698972,-54.36055761,-192.9187156,-399.9523594,-80.6907149,153.3164922,-67.01314655,137.470954,-144.2293631,26.08983882,3.54500204,-165.9775064,-4.869376254,20.97491292,76.74823019,-302.1626718,-120.968441
FALSE,0.277,1312.784469,1370.739507,607.6229763,321.4837635,450.8036795,-315.0558903,-62.40782583,529.6555221,-1.826828218,152.7995341,74.1191305,188.6806829,221.1116831,-193.9382087,-324.2058286,-336.8111012,-205.9517433,-113.1306265,81.53450426,373.2790163,-43.30435837,-220.1741038,-407.966351,-101.1260723,-430.3769668,-52.26128421,-67.67492424,-87.6066244,257.9439829,309.2702006,59.80281236,-81.47986351,-272.3714279,-118.7102986,113.7606724,4.131406891,-147.2059581,653.8256607,-10.04482935,-7.350334181,-71.57092277,2.530700194,17.33510218,190.5869284,5.692618299,234.8486764,-11.06893085,114.4566943,6.788777579,268.3971244
TRUE,0.226,716.5852053,-788.9526621,365.8736565,-981.0537917,813.3434332,-32.56332192,-334.9305195,100.0894212,162.9499202,813.0927539,396.2472165,-41.94081386,319.6798247,-4.146023468,256.0009628,-369.5617054,-180.6642902,228.9771364,-0.482876392,-69.68172513,229.4144236,-270.8570194,-113.6700702,-254.7375873,-55.19535047,57.82480454,-268.1905572,-133.605047,-20.71995084,261.8154351,359.2834033,71.05098316,31.74420151,-19.64436743,162.5298022,-152.5631274,63.23325739,-330.326867,63.60511463,-20.92581603,16.39750149,-2.306804184,116.9807429,-124.3525175,101.8639518,124.5873817,-61.57678004,-378.0759316,-131.8473246,150.4119766
TRUE,0.295,633.7854036,39.79615557,-380.6909925,-285.7799456,172.6926526,-22.30872721,-135.8308569,-616.1890621,-215.9380584,203.906733,-340.3664733,583.2653534,-59.42442198,-378.6730449,-140.1870973,-520.0274557,-501.7722632,-340.5171034,-278.9429549,118.567019,-113.2505338,430.6247534,-132.475711,-417.0143605,-173.1192455,80.41001905,189.197626,22.46219111,123.0591918,284.7447307,12.92960308,-194.5996778,-65.13911696,-93.20310901,136.066782,-65.95204948,-232.877143,-80.46684163,-313.5742984,96.79709361,168.1201517,-161.8316472,92.21731747,-32.69356419,-15.86833622,-305.6160313,-152.6255939,-55.89553134,-37.93273408,-89.73922671
FALSE,0.242,-217.9476463,-24.50821878,-250.016869,504.7736457,60.47633707,-527.7215853,-508.9697684,233.2694426,206.2020325,-552.5834908,296.6926551,-381.9310054,-237.9081356,71.57208423,-191.2748246,358.0834173,-244.4813939,-194.7947315,99.56445041,330.6886258,-74.22366179,318.975061,275.6324838,-34.6234658,-125.5048705,-344.0769776,183.7232131,-437.7995151,129.2515104,455.8078384,225.9077094,-186.3163861,-8.272953878,-157.9228891,-94.60112709,-210.6799366,178.5430914,-17.36276797,-44.22142149,-396.2493453,268.9241831,-32.38269163,100.2045788,-58.72470209,-212.3456807,-91.68393268,-332.0002323,35.09995947,-221.1720971,322.7008863
TRUE,0.207,332.5311062,-709.120945,-26.81804156,187.4491354,-87.01874092,-409.9064602,1028.482095,-639.6301524,46.76357365,-319.3738997,-283.7043456,462.6448625,-261.7582892,141.4614348,-47.38827388,225.061431,-204.9688185,44.89751816,-22.22675774,-95.05040864,506.5354312,327.1020466,165.2549827,-107.7448386,-281.6275488,133.6554481,154.6815412,-267.5194678,123.7106488,-75.45763922,-347.5281773,164.2301674,-129.9056117,-15.3261809,191.6250634,-46.99688687,-124.4479991,-303.9433509,-230.1072108,-77.757909,216.3516771,59.5971504,-43.11953556,98.93250086,-36.40789193,258.525687,220.7574867,-188.5755264,-296.3352161,-33.74676104
TRUE,0.297,309.3249951,-123.4775941,41.89780359,-285.725706,1027.643543,20.19862354,-167.687507,-532.258718,-241.1099913,-19.43608245,-303.4581623,-36.09874347,210.4662043,39.12096396,-351.458261,190.3728795,-288.3258045,-277.9813711,-147.4597335,302.0491537,-97.60644038,5.052353612,375.7052417,80.24933027,-220.2402321,-150.3934305,357.1501355,-74.7473523,300.4114421,80.3223091,-118.1915068,-288.1493766,166.4862248,42.51857028,184.5638357,531.1790905,351.8581056,-111.8078521,-3.03632486,140.0444965,-9.764322243,-7.383377683,95.35834836,-47.07252624,-90.05007649,-47.70581189,-129.8496986,130.3301642,-10.66823353,-301.6354753
FALSE,0.238,-447.9897322,-821.8602814,629.2738552,32.16455129,-157.7582998,-189.0425089,305.0252465,-527.7599848,-63.96559384,19.4548907,-361.1048255,41.50078207,232.5253068,201.2485842,-228.6663395,378.0755353,-144.3125146,486.6454305,145.1780355,6.674491423,197.6005892,30.5631618,-238.3161932,233.7142863,-26.18830822,-77.87455593,-10.78889745,121.0616797,-288.4602879,71.23189592,47.18889956,-114.0889419,-183.3940591,257.9819394,48.31413617,-257.3499882,245.6338817,-25.87500096,-217.9758101,-35.65325035,-24.12362984,-198.8911268,-91.22572042,-73.02664568,15.8230854,-121.8539995,31.52057185,52.70656655,-12.0581699,148.5767966
FALSE,0.262,-697.5799876,198.5827289,-517.8154405,-544.3816845,265.2770217,486.3910197,2.087959055,51.26667554,-143.4087758,-378.2680962,-185.6139082,148.5676505,93.40421903,-177.5540978,363.3915771,-115.8452687,35.33308187,-59.09727711,60.16321669,-46.75438711,-234.6912452,77.48103816,-45.89339572,51.63997263,-124.247284,201.7970406,29.88447554,-4.136437854,-128.1564237,32.28754572,-48.40484082,-76.85634163,-61.25774721,62.1985819,256.0068887,117.5512908,157.356807,-86.18483487,42.96297626,-203.2165047,150.1194471,194.2138537,-24.26451442,-174.3259123,25.58009392,139.55997,-24.45722582,95.4767677,101.5632037,242.4557326
FALSE,0.217,1.068130917,397.712825,371.5729728,-207.6489102,-1008.568085,-149.517359,-209.9049814,-417.8751566,169.6620624,339.368848,173.6608497,292.2022297,53.45914265,-253.9845839,-16.30087434,301.6894981,318.2204127,70.53388934,-94.45486223,204.4545415,142.5385974,-30.24389161,30.72260275,-104.1967162,196.965419,-565.1693163,22.55823952,-136.8651061,25.68588917,-146.7631004,-34.13184085,-155.6321922,196.7326593,-147.3420841,207.8725129,-69.93082388,-66.24820759,118.8292381,219.934058,254.6609592,-177.42717,27.48763054,144.9287877,132.7565913,76.42816602,84.40221177,-83.18393289,3.155718455,-34.57540577,110.8988392
TRUE,0.257,-491.0122538,-921.9706431,746.6868948,715.4828107,-455.2704803,158.9385192,-379.4998007,572.5936737,-131.1427814,62.69413135,-105.5515901,147.6377015,134.1059693,294.8122061,-351.4256607,175.0215685,205.5960522,141.3569335,-284.2314009,21.72818773,-25.2543379,135.9657071,102.3785803,-110.370199,-141.9997428,120.5304323,-22.50790967,-19.02669392,-494.8219988,-22.2073856,40.16405845,-150.3386695,-29.84924082,-1.928811481,-84.3958817,-101.6311497,-95.46592947,-45.37892194,131.4058711,22.66730374,-55.31125542,-323.1682911,-95.64992293,137.8414064,103.957421,22.63504554,45.92248737,66.93585136,-140.6956016,97.0420619
FALSE,0.21,33.74673185,692.8822869,-85.97377845,-492.9537988,-376.4183669,-248.5719024,-191.0034271,-330.5581428,333.4007869,-116.4527496,-79.59914969,-141.9747234,103.5280984,-244.2309968,172.570672,-112.9842502,462.6393106,-540.9518404,72.69177502,-88.56000818,116.3519798,-358.5694586,-352.4349204,-259.8743479,-77.61466065,36.59067603,97.34390679,-270.6940961,-474.8108517,207.82201,42.79420413,109.4070303,-77.01273604,161.8473076,33.68307902,125.5757304,149.3714647,131.3347042,208.6053254,-291.7369024,-101.4864001,145.8591084,-18.24757002,194.2189473,-221.6784636,-76.77723945,-79.27566199,141.1411746,67.55855992,168.6080558
TRUE,0.217,948.0145493,-97.00382117,258.0989161,495.7489792,296.4811568,1140.917191,-495.0122727,267.1167069,-50.34288069,79.3169511,-639.0131425,-334.429418,-7.562715551,563.1609935,236.6167926,-305.4801557,49.07565455,-221.4044926,381.4935571,-54.70151259,-59.20983966,-23.25938803,-267.4186079,-355.678284,450.6414686,157.3112132,-56.96741629,-356.6788921,-66.36271501,-339.8186164,32.98602685,189.7823113,40.86111824,68.45842405,89.70299853,42.71768978,-61.87754738,-26.94667601,-164.710369,-141.3386234,137.21173,87.0116885,-81.56931823,-97.20446656,186.5386931,-57.39723426,-81.00797655,6.44325548,-72.60509077,-31.27321797
TRUE,0.295,337.5366839,-401.5329937,942.9381932,518.9166819,-233.2183503,-197.85548,273.7711545,313.8061475,553.2497471,591.8718227,299.0765087,-152.2338237,174.581916,-833.4649235,923.8821889,-314.7141337,-185.5928847,37.1685219,118.5778447,-90.06954585,26.28546988,-279.978794,248.7669322,87.02841362,-62.4282125,-132.7705269,-13.00896357,196.417644,93.51268914,166.3115942,80.55600801,77.03313387,111.3585889,310.7615639,194.3559191,-75.89182011,11.29289515,-86.25772701,-221.3294541,0.19042795,120.3097983,18.43068825,36.26431915,-103.6223339,-37.00616809,77.24333212,64.38756089,-25.83808146,-107.225452,136.7635547
FALSE,0.217,-94.67742366,279.0569251,-555.5343431,-23.69204324,-223.4156457,-295.498352,-235.2410501,-76.94041886,-250.0089842,-299.2559597,-540.1732547,-65.76239129,-199.161044,109.7135014,191.6047433,-369.517448,302.7392475,-373.4581941,264.9742729,236.7249726,-26.43537801,-145.5695703,-542.9936116,33.19193877,-138.475321,51.42956406,-47.79845008,-131.572363,206.0257966,-27.61048646,94.35671565,-0.514943347,-120.9342001,-85.76646621,124.834007,-78.99556059,67.11296103,-83.82321542,-13.81274798,-35.98385015,115.1567616,69.93486724,64.31406988,-214.0938906,-152.6708227,48.59368819,79.96709011,-242.4403842,-66.19251744,167.068238
FALSE,0.224,-450.9852821,315.2005211,409.3696148,440.8291292,-21.6735433,-56.752668,37.02570156,-12.79421969,113.2573914,543.83577,310.8053389,384.4291793,-774.2196648,-611.048067,-446.831843,499.7294575,-95.24365087,85.9848334,-174.667416,-170.0238482,-42.53808673,-296.264539,-544.6722313,246.038887,-51.51689401,333.3513426,-69.66922864,172.5091246,-104.4969887,-239.2377794,4.775266852,114.0388497,222.0385991,83.64364707,173.310481,-124.6996086,265.6678792,28.34407022,245.2018072,17.97276637,64.13501964,-129.5122716,-190.6725684,-264.965035,-70.46719033,181.817147,-143.6238905,-1.41208901,-111.0942345,40.14223337
FALSE,0.24,-271.9637417,556.0452653,-15.33175711,-481.1970462,-435.86254,280.8938063,122.6789132,-195.3237202,112.488884,-316.3693774,69.34887053,-137.0374796,-156.7260746,-20.49143864,-306.5049767,212.591927,-28.05779648,187.606128,-77.56242162,17.3293021,-212.1988052,524.3491234,120.4826627,-154.2189416,-179.8009614,-57.95639722,89.51098363,183.9714288,41.57127608,84.10632219,232.5122421,166.1596394,-22.66118293,-18.44552388,50.15285732,66.45108792,-176.5098918,-440.5742733,25.44091284,-72.53963722,-152.161944,94.07545588,-17.05995375,-317.2807568,103.7597125,-202.9052075,192.8468537,143.366664,176.0388801,-123.0104622
TRUE,0.279,29.43811206,711.632393,-312.4743144,-165.1146618,-48.59286506,73.42585765,619.9209394,-71.71938021,40.79373109,-112.5612962,261.33595,-250.6595787,-10.7936245,160.5262982,148.7778054,271.4574706,-128.1410933,-436.6849116,-244.5158074,-253.3621327,56.28438041,-310.1243278,-127.3958818,255.6220078,174.9501861,-349.1114612,-274.0550502,163.8569482,-24.68862342,-113.5769051,22.35901728,-252.3002474,-134.4744297,-138.6328206,110.9643894,5.382519711,228.1897399,-59.20811975,4.053225847,-141.5829245,-200.722573,284.1125635,214.8449271,312.583449,-348.9664101,-72.21870174,293.7093781,-213.8478229,-96.64118896,-44.67213828
FALSE,0.237,-883.3220763,256.7867358,-253.2843835,-451.1840483,163.6987867,15.26554505,-55.85621763,184.5906519,158.6425044,-5.021224881,-120.6541982,-38.41571487,105.6875058,-49.88798139,376.3808692,-83.2469073,-72.55811994,493.0055475,66.7295355,-5.106652027,-4.495282705,-66.30447562,-118.0541935,-134.8221518,-121.4949727,-71.71712781,-3.555360305,63.7133747,-59.34250974,-425.3218941,40.9700556,199.0689007,-84.95656393,-79.1690368,-130.0239851,114.7136081,-140.3938163,-43.85485794,-115.0779685,-124.6874705,-68.25897852,-147.2565458,9.682608651,-35.2942147,123.7084397,291.8420897,-68.15749639,50.33207261,312.5982616,-10.96955389
FALSE,0.25,123.4460043,796.9118355,84.24999754,-191.0116105,138.2717553,287.7684275,-163.2574851,-765.1554782,120.1427319,-210.0369318,-77.73494478,-359.6446356,65.04176303,197.331489,217.7696905,8.064678265,451.4063797,-109.8044749,-291.581487,-244.0932264,76.80913566,114.5917682,-212.0391992,96.81246924,90.03006093,-63.30316316,267.3874407,131.2661225,63.79636238,-25.52834848,-295.0912402,-2.065423865,35.28699375,-344.4874328,5.091700297,70.57049664,43.53199862,11.3226679,3.625720329,403.7561336,-123.0685447,38.23830153,96.47152692,-66.3136744,258.379933,-24.19643879,-191.53233,10.32343509,181.0238129,91.17048373
TRUE,0.245,-16.74251577,1041.623944,111.7757493,-662.3073546,-235.6749546,171.425452,165.2040851,372.9195542,44.99726344,-66.44951323,81.12074921,200.9767898,-164.7012181,342.5190932,-119.2687175,192.5080716,-26.96651682,-104.9208635,167.5408329,391.4268795,-112.9829291,-99.41017686,-133.6107162,362.8068795,319.3518567,-410.8787672,214.3127638,259.3995746,57.71350453,-1.020329372,152.454674,-65.25136879,347.3485818,-97.26937413,-5.896001347,-203.1931875,269.609085,-61.43804604,-64.72805517,-96.04935679,100.9836475,82.4512176,-149.6674891,-92.00684081,-20.196867,12.83653204,-48.96819439,-97.96513122,-75.41283422,51.63066062
FALSE,0.281,-859.8490857,-70.97810283,-171.9640544,-379.8136617,-186.9254601,87.71230846,-69.43637494,301.8358381,131.4265245,-256.8678617,-357.0251862,13.53272657,395.1565594,35.27159292,484.4445525,16.65366529,-26.48790183,388.0374033,-139.9572965,209.4460048,-133.8762042,151.4201496,-314.8588395,-123.3689178,-166.2233985,-11.40055865,-149.0816242,115.445307,326.7028843,-378.5306141,-6.241566596,-7.294498892,-209.8133638,-0.242747003,-134.5799305,42.67556878,90.23846318,-66.32713112,27.42350769,-57.04891442,68.55998799,-85.19612652,71.9723374,-37.24505874,-94.42854023,120.9500893,-184.4365228,-141.7148842,122.690604,15.58302124
FALSE,0.242,-316.6757207,395.8112809,-740.998868,-148.3295851,-126.6114388,121.1245386,235.4430701,-240.6045776,-102.5656156,-441.2877006,409.1567221,84.32128273,-276.9657905,-39.97482019,75.03163258,37.870689,-179.0787565,494.9059645,134.3999173,-125.0115338,-15.1014226,-86.49400034,6.53377947,-230.6083953,28.96212865,52.81710407,-53.2126541,250.684366,40.22215453,-111.6961392,389.36236,30.20927095,-123.8454144,-93.24686077,-160.2039485,50.73191422,56.65141251,-133.8939406,27.23505317,285.2100406,-72.81937886,76.7316042,116.701522,-119.0607493,52.02019041,163.9165197,72.01965404,3.587470235,-175.9487337,-285.6445093
