is_nine,pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150
TRUE,0.521,1091.091631,-82.96411691,-101.6828524,-33.73933173,15.42195497,284.3429359,29.01212069,-243.044349,-480.9690519,409.8055291,297.7413949,-364.4888643,124.7639523,-164.6204352,-605.5364978,-494.180646,301.4810638,402.5569242,-271.0984589,-70.46702318,-418.9531447,-230.1505703,-55.94416641,-77.43817444,89.16572938,161.8948409,-354.1364068,-53.46351269,243.806238,-47.96604981,-170.0200838,71.48698599,-97.28467652,-373.951857,155.4161955,429.0218791,-58.2001542,60.12865517,222.1616896,-340.0472208,-39.95823453,160.4292845,127.2970707,100.6877542,-309.8388616,96.59459742,-187.7218682,110.9882825,-243.0020814,61.6663185,169.966787,338.9504978,-206.9476045,-111.7061513,-24.88242922,-13.0126186,-117.8042733,-192.6232656,31.46391324,108.756003,110.5175496,197.2002236,-126.6102595,18.08957584,148.4840672,17.95550157,101.6267992,42.41080463,-39.63126652,21.33975123,29.49170308,-74.40611627,10.87707394,178.2614184,-34.90059641,34.01802097,-34.45585794,100.3099615,93.47831039,0.534596851,-82.99454031,227.7935179,142.0212871,-75.75799654,-18.19430677,108.8761538,-25.17295468,-22.15861596,-188.3928346,-11.19717996,-24.73911818,-132.8382488,14.88589362,-39.5473659,4.341285549,44.23308961,-107.5364382,-59.08194245,13.75965766,10.51950992,31.70890461,100.1720685,-35.04547934,-57.90421829,94.96642455,142.2017322,-75.08078576,32.96781436,-37.83650697,22.44340069,-85.6216099,-117.745039,-119.168422,88.09323688,65.29562429,-40.04469698,88.35895682,-64.13269948,-6.987262444,107.3830645,76.56021591,8.531823446,86.24121604,65.57831104,48.3387831,-26.03361929,-46.51391305,13.17841695,128.7312912,-45.45676042,-60.35588257,-21.81810162,-31.98442203,-26.86199419,45.52121596,14.30844316,135.3566434,83.14361217,-6.628610601,-10.42195733,44.69850998,51.28675216,40.23243324,28.63713262,30.18208808,-21.00322359,-6.931033107,-180.9453805,84.10615687,-50.88134535
FALSE,0.512,29.25089973,388.2150797,199.7508854,-155.6451349,-39.59807613,-475.2966556,-629.777065,236.6766549,70.62298522,-327.7250913,130.6646171,-114.5145112,-534.3931008,-252.1620123,82.37117181,-160.1439564,-421.2220962,5.866515845,512.8180587,56.45958288,-204.3250733,258.8527832,-125.1467927,359.3893041,-411.2422089,127.3589476,162.9182124,-196.9395913,-386.7285523,-379.1892334,-151.4187651,-170.7676612,-414.7442356,219.3381162,28.41737551,-51.2460354,-73.28938227,16.5287655,-98.65108324,348.9590599,61.03528548,-23.15696729,-206.3522975,299.6569445,-160.3111355,141.9966908,86.52898986,-109.0201425,-387.8332022,80.62786459,114.0018937,-95.29432719,-97.67677998,-138.5001064,-54.40779505,-150.0518525,13.26094986,143.2857423,149.314163,215.1602677,-78.48676825,-40.8831866,-84.50060486,-58.19229561,55.96375243,95.12012116,-174.2191989,-46.08864769,-23.02237576,-117.1688274,-145.7868203,123.4232672,-232.6988033,-76.70462646,3.57060309,-35.86324701,-150.4421108,-61.61765583,-63.37508248,-165.6026363,-239.113192,190.9832937,14.55651377,-120.4794936,13.30601461,-142.9235699,-19.99070065,-73.41314386,9.620757007,17.42834431,98.50846923,-65.10297836,-114.0753771,-28.94749331,-196.7909476,15.55155193,-226.3152831,-178.8887164,179.1569486,-57.54404787,151.6415573,15.65735851,-41.68744998,-145.512384,-78.81447162,-1.671793538,112.6526919,107.1660785,-14.25619166,-100.6795287,58.47294381,-80.23362418,170.4117742,63.35812887,60.24952726,-133.2339119,-62.45666664,26.47213048,-123.5513953,75.36484509,-168.287314,-41.11110014,-54.72008636,-36.83514008,-68.90988188,-14.93219345,-109.5924464,-36.3804064,-53.32631274,-67.23025224,-29.39551855,27.80104996,45.23543435,7.855964045,-3.807832366,-16.41819996,-8.033091938,-81.43710975,29.63606975,-8.260185176,-125.1139759,76.97862004,-72.50412819,68.09238627,-34.32648323,28.48991131,-50.80937115,52.85851151,-39.07864864,82.12177074
FALSE,0.537,-622.8684274,267.8629966,230.8766836,106.3822975,-122.0957583,77.00157992,227.3029921,399.1458877,391.7697599,-514.1484343,-102.24973,-123.0372582,276.64373,-303.9815189,-187.2834618,-76.62753622,-448.9869737,259.3270895,-19.22064206,-425.1917653,43.63891226,-203.1406085,322.0376234,-500.4858313,139.8117531,-10.35688826,-463.1480667,-72.41946821,107.159036,101.8216325,-94.73531294,-351.9484672,30.69089404,-186.7079508,40.40797029,148.7168089,-38.53434478,66.94616888,-163.2171025,105.8766861,-210.8217365,159.5222346,-405.2988144,64.56929748,63.86397745,297.2280515,-73.49043391,190.9130829,-5.253927647,-58.49300101,-1.737642143,-63.17280679,-229.5385253,-45.59373121,-35.14874798,30.98787214,-170.7059639,-42.9274584,54.84040394,57.20005953,-162.7207429,125.832709,111.0102755,75.88720862,27.50636729,-53.33351721,-17.94970748,-19.51234227,-35.50863652,-35.50793629,-23.31681322,48.1855345,49.62651732,-108.361788,48.41801814,-91.02336179,118.3899525,-155.2313048,-121.4750595,53.84457975,-73.02885348,304.2560364,97.64557294,154.9023125,7.74728467,172.4196153,90.57194696,-47.20165072,-115.1710252,99.599551,-24.97340768,49.79949776,20.56970798,42.59305794,-76.59586968,-10.24949809,-42.26483112,37.09739721,-113.9526338,-105.6860616,-57.52160151,51.71421155,-134.3581734,-73.00238268,138.1801842,26.78277092,27.9127662,134.6065103,42.50799881,18.90256961,-77.51196536,14.95982901,5.882830556,92.53395938,-46.15150447,47.2349605,-3.701401062,-40.01578628,98.27348016,-54.6101515,-142.6653134,36.63074631,75.6714452,-69.70371112,-84.96833001,81.7689469,99.5838618,-9.398260744,-12.92107414,47.67316737,47.75199916,-42.80021782,-77.7290417,40.48188872,25.1930448,-0.080455865,51.72625251,-6.153925667,-46.27988073,13.10558682,-72.36187934,35.44617398,-20.02459063,37.4915639,35.03061634,-115.3927447,37.25509348,81.82556054,-107.8779897,2.345616798
FALSE,0.506,1020.327459,839.3937021,702.5624112,500.0334019,-13.98821546,-683.7675396,-539.4779649,-15.0341781,-479.8220135,-308.5809431,326.2024321,-121.5627559,90.56703854,290.6346826,50.79278348,42.64989441,-411.1443311,-368.7885404,126.99846,555.1920459,-277.1015385,-117.8365078,-327.7028361,-50.21740444,-158.3298307,724.1155386,66.48341794,96.8539927,-62.69326566,185.2070867,-119.455293,-172.8443144,-97.67759634,29.3951635,-13.86571242,9.440100373,-70.82771571,-153.0118422,218.5308282,257.3515445,-114.4374531,-108.0024609,-103.2093964,-27.03717496,175.1781779,81.54832247,124.4792624,82.95081101,138.7801195,-16.35736945,45.38128135,-7.310099402,-113.6406813,-270.7772645,128.3561933,86.2960261,-19.65229371,149.1790844,31.20745725,-68.3638465,78.03661201,24.16623303,95.11903826,-236.4170568,20.41352896,-8.39900501,42.64056902,89.16752878,-120.9408041,-87.00451606,-125.5553079,-31.76537229,-12.39439962,-42.65618344,16.94506999,0.81097352,26.65557491,-272.5751711,-52.2259045,65.61051104,-45.31485337,-75.62030949,141.7659286,-34.04401801,-146.6200308,-111.0045211,19.3540043,3.030498131,4.453789617,-18.45477773,-32.99552509,-43.71957565,41.40192356,-121.528928,134.638951,-144.558186,-45.14426435,171.0319004,-202.1010765,-243.4185956,159.1069712,-39.42134535,8.339383371,31.3620647,-20.51625847,-152.2462076,-155.0972925,12.0960802,-3.694121874,32.431307,32.34114662,94.46158894,-66.91850876,-71.70116279,97.52635929,94.55053791,44.76727913,66.38038135,-5.00402986,-28.71043139,4.409033439,-75.1010212,18.17678384,95.03493726,-36.92625399,25.33000245,29.34642869,-97.33873655,33.85727946,8.819258406,-109.4150533,-33.79386645,110.2142966,25.51484121,-64.29953829,25.43778905,28.58744101,11.721429,22.06643653,-42.05186963,30.261873,53.00951349,53.84661112,108.021641,-74.86633346,-37.26572134,-65.3146416,95.65175962,46.47465359,-45.59620651
TRUE,0.517,-1092.559204,45.90444718,7.698788523,138.5442223,31.97964073,483.844893,133.3604891,-164.5427194,219.8955479,572.6104452,576.0502735,44.91223565,-80.09168979,87.08343257,-254.3853975,-320.6001296,-58.20587251,-374.9829647,65.6839662,561.8499371,-16.54099509,-220.9796526,252.3892845,232.611677,308.6719763,2.364352969,244.8033716,-125.9172094,131.0832007,69.26429626,-380.702869,-136.4589097,-305.1026053,86.41850766,378.2640313,-111.0061498,-101.6609533,-116.0200879,198.3726346,-265.5337769,255.5174248,-24.07986509,-81.00103849,-271.9278709,217.8182605,-157.3969388,-86.76126857,-9.891601299,35.93686141,26.59241335,-73.21355697,60.00745861,-165.7196194,9.203349172,-14.39440151,48.40786056,-185.4994144,207.9515835,56.64098816,170.5157178,233.9786783,118.3734524,-110.3837922,114.6546979,-102.7786309,-12.85014243,28.63693523,-38.62158775,58.64091606,107.0417946,-93.46690666,63.79580221,-23.19810715,-39.55892157,41.18813881,-51.99253355,23.62358103,-45.95674975,-56.77684594,136.1083993,120.5212477,-80.4132255,-97.58802821,-25.78169037,-89.07603896,-46.28138266,55.54168014,-3.171130723,-101.2438185,-41.00114,47.56194238,-5.396407844,-20.76223782,-39.4970271,-50.61676684,24.17077518,-11.35232664,-5.12671608,47.02796582,229.3036104,17.5009488,-15.39984144,49.49674939,110.0446681,-0.865784119,78.29802494,-42.8335894,-6.968357729,-2.632784732,-43.90011212,9.54212052,121.6964508,-100.6434435,35.47678041,-18.70960275,-11.97205766,25.95971309,-8.91935743,-40.54975274,68.05133348,-89.22718577,51.43892828,101.9454578,-113.6571919,82.79030275,-68.64474606,25.28567064,28.92975614,130.3022683,-62.03593774,45.64020666,23.12680125,104.13881,145.6017442,75.07753056,0.854675941,41.43306892,-81.79073455,-141.190562,7.603224857,22.80988783,24.45265148,37.58889866,21.26701959,85.65690154,-55.99932089,-44.52240695,125.1114255,-38.73615398,-18.70275921
FALSE,0.579,791.5678524,277.8714194,-118.2652116,-865.4836959,-399.8794552,254.5845701,93.19211997,165.9931806,227.5639253,260.3495968,186.121588,83.73003831,-101.838582,130.8549979,-296.1621893,-379.870211,121.9203849,-186.1882261,-257.2889115,174.467452,-247.1590638,-350.4179749,75.64465571,550.7611688,139.0931211,19.23757278,-168.1905269,238.8120174,-307.7071888,-178.9887811,-192.331236,-74.58697755,250.9778024,-18.47226435,9.029973371,-28.29747798,-370.3521478,-141.4601062,-323.0768922,19.86072272,-235.0478806,80.95855485,95.76802777,48.73346056,-143.1726041,-236.5680497,3.658086688,17.29860234,117.9791753,1.619893591,-44.78029995,99.39177623,-135.5345238,36.17323207,-42.87182227,-138.1226669,-49.52339151,132.4520737,11.72255452,-75.19860807,21.51584772,52.29894238,-117.3998791,35.05492987,-23.23701965,56.02745677,-137.1183681,100.4476808,-2.852738307,-79.2798572,33.55523923,40.55310161,-17.14019661,-88.91576733,0.831998052,-108.6169125,87.62189879,50.10816158,-60.2435973,14.77943795,9.260282621,-154.6136962,-67.88965981,122.8816011,6.458346955,3.553878796,20.05001616,30.16578616,63.9823209,-7.057213397,-104.6391143,58.96618042,-155.8048294,22.23788458,102.527097,188.4143648,167.630806,-141.7376652,-52.60913099,-63.85637302,-55.50304659,72.84825154,-14.84480789,-130.8250192,-47.01919626,10.21440114,-108.9231889,50.77893405,162.4351741,-8.052488954,142.356043,49.66915949,-37.09882957,-14.16539571,-1.351118945,76.12509659,38.89843891,132.3876924,-55.54535807,-49.70503399,22.72386112,-170.0610665,-82.10141618,80.35797483,3.91128825,-21.14119419,-84.69083428,-63.25869183,166.7508176,28.46022202,-174.9114181,81.48486953,-91.4894778,9.583063874,56.94977448,-69.54488475,-127.4684473,-122.1214478,-118.5366116,-4.331233606,76.21818556,24.37331332,41.27575498,-5.109809287,126.1341925,30.78538336,-41.21101417,-56.47633845,-90.91948268,-13.77182115
FALSE,0.569,-228.9547906,331.3156252,-300.222883,-723.9429379,-29.1744122,-268.3651613,11.92279431,353.9043889,-285.6656607,98.47514281,-122.007815,271.041786,228.3076155,-613.6788734,62.77443798,120.6818071,-14.1508451,-68.52991331,53.00349709,149.6121464,281.4404214,129.6732795,-81.90287077,-178.7068757,421.455564,281.4420014,-115.4924115,-115.377698,95.58057914,35.47563005,-222.9044756,107.7319507,-19.32523582,-100.0181545,-288.4240172,43.03878801,224.5761412,14.09518655,147.1308013,-61.6766469,122.885276,96.98119727,-76.91845881,163.1455521,47.54749395,-175.5139294,51.19587422,-115.2726263,103.9659413,-31.63092192,-100.4456956,76.77094734,33.19122293,-39.77551115,97.439965,-72.77711315,21.55649994,-188.5482421,-198.4832605,-80.99646082,13.55175804,89.35187099,12.25551251,28.29660721,-77.94897575,-101.1774791,-68.27999129,-206.4255722,-18.63682742,-8.903016948,35.76805156,-166.1672996,-20.88101927,33.48523407,36.29296264,-193.2779177,26.46231084,61.09164043,-52.17492225,-15.9554824,28.43108811,40.04673937,98.82662475,183.6606726,44.75842039,-88.14227465,37.02910311,-166.5457808,-161.9648022,12.2571448,225.5346067,-107.5045113,118.5607185,-82.73235093,-191.2664408,32.92908968,117.0423783,-51.68739663,-31.50376899,3.612537074,-162.4340372,-41.8260161,170.0785919,-128.6735255,4.340860905,-37.35972774,-47.29239456,-0.323857158,-42.48308517,-134.2390716,-53.36592153,-156.933054,-80.35739563,-162.4107891,-82.45783552,-132.90315,-67.29134357,87.36871367,15.33239247,93.75547438,85.91905168,68.2897841,-32.32118848,-68.39593707,6.793646449,-30.87749819,-66.1908944,19.0518371,-55.16435466,-41.06650477,70.92911389,107.122735,-46.65276835,82.85386412,-52.6260213,-27.54073671,-52.73195072,-9.223107392,73.57069916,2.62040294,58.4285036,-11.67977288,-9.094208371,44.11105627,20.8598214,4.276105852,-13.52771288,9.017434019,46.90213453,22.90069196
TRUE,0.536,817.7635729,605.0044044,-356.6452626,-383.4602193,-45.63827366,-109.9402311,128.1403869,-164.252486,-98.52766998,592.9152274,503.6655499,-369.3820925,542.6058825,-256.3977154,-143.5933634,352.8691539,-400.7747883,379.9144365,-270.8496466,-287.2490805,94.22266615,-175.835309,95.89335866,87.92262426,-166.265952,-222.6553931,-53.07929097,-432.7303288,331.9442661,-44.5052006,100.5349308,0.749872597,2.454837414,-143.3610731,-25.78956309,184.4112305,288.1428132,69.4807366,309.1483445,-68.01729999,425.3646369,-99.91657425,-25.4337383,-130.5227626,-280.0529733,-91.70684595,340.1213399,64.27518396,-20.43015553,55.22187225,-114.8105729,-86.12089751,95.62648258,-107.9046709,149.3760727,-39.83600184,-168.417551,87.18393915,317.7130758,177.5835405,-56.30181804,28.29772085,114.3861113,76.21137695,92.00140304,217.2562832,-137.3464914,-24.69846246,-70.67381049,39.35309942,153.3358502,72.10579249,-66.00821314,102.5809674,69.88967523,-42.51989066,-190.1010679,-75.38565825,55.87565894,-188.2615575,112.4345316,-96.70900211,22.35521747,-20.45971338,-67.04771031,169.6304784,19.48058099,-58.86451363,-193.0326398,105.25139,-2.101770024,-28.47483552,-48.69328574,-38.46971036,108.1477172,-18.57961819,-57.66418226,-17.42535301,-149.9321565,135.0572044,4.548620117,47.9687282,79.92166746,-29.57264039,-52.56802907,-242.3237501,-74.45644193,14.87343226,8.876696966,-16.70808953,-59.44249508,-54.19875043,98.91220786,12.99052432,-0.433317222,-32.96332075,50.82321296,-72.85694157,145.9368753,-15.77539828,3.830358171,9.297294286,-96.28543408,15.06224251,42.15653529,-67.11739017,-27.53182532,-78.8960599,1.226463259,-173.4991729,-64.00783994,-8.271837712,-11.43339104,6.304295726,67.0823772,-98.13310033,6.694820722,-74.50924076,108.7542041,1.202012193,40.96598395,-34.30111406,76.23885051,38.88598454,120.5231834,57.69508361,-42.64586825,38.48597974,1.438663738,-29.69517813
TRUE,0.586,-251.1935655,460.4306976,-96.65944636,-239.7042529,-335.7842227,-22.6246936,-12.85920219,240.2382741,136.2512166,64.02457007,57.18151606,292.8170965,-178.3355839,105.0437949,-4.562512644,-536.0959196,13.78603535,602.0256512,165.8200574,-200.7638373,-324.3388533,-361.6355739,213.8546359,462.4131966,179.7186748,-34.70070376,13.86364342,251.9834384,-224.7431803,-69.56014183,223.8976619,331.048798,52.60495586,-164.1649587,-4.031418778,224.1508113,186.8103436,93.07208821,-181.5284834,-87.53562731,-15.05113521,238.6259562,-61.78136374,-137.1053804,-0.924081689,43.74843486,-109.2432261,-22.78106321,-40.43205963,-156.1764065,403.402813,-225.13515,-35.63117253,-85.09734088,-72.38548863,-24.60317055,13.9654342,-77.2473579,-93.83393392,-53.21601352,-133.1102353,187.8723722,239.0857596,-48.79743941,-43.91460148,-18.2017209,-250.3458691,26.9252919,55.79791421,44.39895413,174.3069417,92.75632449,-15.66913562,-21.46796597,54.56058248,-40.36987156,32.37677125,-82.12311352,-40.41520236,-13.5647166,2.269717999,-109.7187517,26.38656863,41.83565035,127.5866849,-50.25449624,8.068204474,64.02344871,-50.49256122,-74.53613443,43.77376511,35.72984891,32.29198743,14.82348537,-25.49067647,46.05380526,11.63710987,-22.23106887,62.6551939,-31.29994626,-145.7906037,88.82943978,93.21516157,123.9421922,-39.41764802,22.96053412,77.06369277,80.89870067,-78.26037929,36.46338618,260.5313198,-43.98438617,-57.16257921,-8.097696174,81.23078028,-182.7264176,-12.32828707,90.03611814,-102.6317218,39.13077646,-141.2658709,164.5292989,-37.11129146,-107.1309064,-44.66995014,73.19215943,32.51219824,-60.80671613,-1.384074963,-89.77396658,-128.1880538,8.078391821,26.78826485,28.80475627,-56.1576302,67.03576896,58.94464985,45.89985979,-58.21665267,68.0257827,55.05387592,95.47500613,-56.23484715,-15.59885132,-35.21852441,76.50007553,-96.08774104,-69.46795932,39.3588191,-18.92870977
TRUE,0.536,297.2321934,-795.7343498,43.6616775,-3.071619569,654.4890553,192.5864271,745.6679382,-144.1855106,-143.8908683,-334.16903,123.7832107,259.5692028,106.2370277,-70.36803207,244.7039248,176.9665907,-214.1604857,-23.74909466,104.3740236,110.5570364,219.2620901,-57.20222497,500.0551014,2.726292004,-581.8506344,-161.2526595,-219.2054115,-331.8208637,66.5476682,-372.9821075,-52.42004025,294.9922639,-165.1334199,280.5811595,182.8906685,-343.4930951,-123.7868905,212.3183604,8.509916884,83.77799819,388.5046828,545.5745731,-196.4431219,-139.406131,8.224347615,-281.6204525,-57.3131249,-3.026995193,183.5723788,-254.2983795,-79.53191849,164.4860373,43.88569126,136.1309741,-159.5355686,62.9187877,38.14446133,-102.8208391,59.37623493,-125.9608078,-161.2304828,-161.8942094,7.336080697,103.7943046,-98.33818282,100.1043392,14.26953071,-212.5044369,129.5180937,-75.86622154,128.5876457,-65.88509505,-104.4922188,270.5784543,-258.4346178,22.30440002,-16.65879126,119.1917391,162.6505861,23.64442304,-243.5855495,4.161016535,149.8246416,87.88679216,-69.11853467,47.0543612,-27.80957501,94.40274228,25.67499944,64.15100431,-143.0914637,58.41710679,-110.0684959,76.38903238,-21.22450894,-16.30733466,119.8649563,-53.59692008,-121.8463499,-79.78452437,-47.2665638,32.08506017,-68.81217223,13.10575615,-141.1713279,118.3486047,104.9642289,48.06969236,155.9279332,-58.07846845,127.2967034,-69.05257878,78.60830124,131.7770113,40.77484347,-78.71096901,24.08705896,-110.9491606,-5.927764397,77.40736946,-36.70404431,58.59729586,34.74947646,52.23766419,9.024875491,-78.02469434,-35.18982569,59.08973362,-41.57582609,86.49044563,-98.80636591,-32.24208486,-36.27291157,60.53791803,81.8118659,-46.61795862,-108.5648894,36.90571117,-39.44673368,150.7383318,65.88894217,12.27070698,99.58383432,24.89774362,33.47551824,71.07685693,3.598528708,43.23470971,-155.7245185,-60.65085448
FALSE,0.53,383.6013142,-279.0882542,250.8284786,-928.9601001,-653.2562894,216.6118137,-283.0481509,166.0329225,384.1369063,0.22519618,-13.66350554,147.1927191,145.0695997,-275.0085188,431.2472748,-98.58277367,90.45534935,-606.887302,-331.6858281,-190.0349393,286.1708043,-52.27864452,80.92101955,-316.4241536,240.7225551,-316.8120001,-259.3976255,-132.4073781,39.23514991,-260.6218434,28.43040571,-2.647481513,-509.8192227,14.44298745,118.3597954,-1.49735526,306.5016136,83.28624062,-68.41164394,-86.06609587,45.9181667,-72.41806021,53.62428194,-66.10302056,-48.03855829,202.3603192,-183.5124409,0.373260834,29.17625264,31.43149969,146.5331504,-4.313452477,78.88576625,-362.2955248,117.0092305,0.813551464,94.01976132,39.75786504,-128.7201058,-74.51842128,-33.18163141,-75.83314147,15.93635867,73.79787732,218.7229648,-105.2688035,-90.3114475,29.94186202,60.88772486,-87.01655975,-28.64079826,82.77936261,-29.43399047,7.385155293,-108.5192368,-35.93872543,43.90849549,58.30069628,32.81423354,102.381208,16.75691994,-73.94571017,-149.4494945,43.69422467,18.9889289,169.071124,172.0772852,0.993132229,-111.4516745,63.33412289,52.05169355,112.9876011,-48.50057094,2.702320606,-58.43082169,-111.9787277,1.048061763,1.230772675,80.53435323,17.52051699,-61.65961904,42.42761044,40.63301776,-66.82437724,-96.61337851,1.456493582,-46.0011411,50.30110618,-37.68489942,4.176788289,-35.445562,92.43828005,-6.546039372,34.50957716,16.64170894,-14.1757559,40.480169,32.14705315,-12.64109715,-36.8198283,20.49216821,63.81130871,-49.06321772,-21.82143108,23.81560729,-45.6800849,26.24070577,22.31242197,48.17181674,-60.34145596,-1.563100881,23.88863582,-1.220330423,48.19020347,53.10099372,7.120265631,74.71026779,100.1182138,25.17126034,1.634146752,-3.687074578,-18.63487389,-31.68473877,78.47173296,-8.691741703,35.9294403,-3.165098756,19.78539466,-63.4878676,-58.66488616
TRUE,0.567,-747.8035779,-349.1841091,420.5665456,890.9828203,-301.5540226,501.8781758,602.7631998,-41.92005742,284.3645593,430.3422219,233.4199522,107.9261262,-101.2102692,-343.9961701,-458.3592096,176.2185013,-86.36681924,-362.2307559,320.7188522,132.2827599,356.8137103,-321.8600252,250.5327576,267.9465223,40.9005048,-14.22618448,-136.8955661,36.98370855,258.7937573,148.0036159,-32.32366482,61.81253648,185.5883546,-179.0835388,45.63218408,-222.4248347,16.74258329,23.15389874,-89.89670075,13.33831563,341.39494,113.8935186,3.466008548,13.85303457,92.76031632,-227.1409925,125.3698149,-26.83239064,30.35323921,108.1978573,-179.2747863,146.8396232,-146.8499322,174.2769915,-50.38221283,99.71785045,-126.3534404,-28.92376953,-88.98402033,-136.5413555,-277.6434703,-63.39115136,40.24738102,57.20834594,81.19737915,60.61171804,-111.0207239,-79.43435511,-9.390075264,-96.12727615,52.17200712,100.4349468,-18.48446416,6.653863392,-43.94905219,-14.40694147,43.51306941,95.34006144,-46.45417851,106.0789925,-26.52207689,51.32899918,-32.51421033,94.29987628,-30.87541686,-50.49137639,186.314531,-119.2423786,45.49822972,-14.44009534,-25.93331556,-2.560770045,6.126335664,-109.202646,-20.76151429,-33.42757903,-63.07461618,129.8801313,58.30604712,-65.87165192,118.5224334,-66.53186459,-73.03001899,58.91462464,36.40038858,24.67655701,10.21655335,-99.97987905,61.99394921,-26.1008829,-58.15003627,53.56723475,-34.598499,-111.5037621,1.129395727,-20.10890504,-13.55302058,-28.34706062,138.4452425,0.551345799,-31.41452773,104.9378112,71.04577704,80.38161815,71.80801928,110.1911504,-30.35157698,-59.54015155,-51.01223978,-15.80515451,111.008527,-3.930290498,-19.79117039,-155.4362487,47.10707787,46.57885386,66.43325286,-44.82544621,-95.32094094,68.04479072,19.6718546,-5.352992034,-75.16355849,118.9414856,-29.10238493,84.47048838,-25.41407737,34.4861646,34.46872522,71.74858133
TRUE,0.502,958.504411,1175.632512,391.4648502,195.7011514,-48.8366865,-288.0466867,-174.76841,276.3053678,-57.20470057,-11.11607753,283.2927528,6.236744205,993.6766725,122.6446311,41.22234885,392.2771699,-333.9575806,-332.1733375,427.87732,-102.0882118,-348.3775326,172.1912785,-597.6089935,113.2531535,-354.655747,-134.5753923,-90.59597391,223.4752898,-67.14385127,406.8488001,188.8278705,-286.8636506,-46.92841558,92.56922266,-52.41524774,21.79749844,-262.5587634,-58.23890282,-262.4110261,1.247767566,-181.0972897,13.65181071,125.3439257,28.47270648,255.0331285,-76.84471814,52.00835251,-269.8504566,-1.575407696,35.45926594,-82.86769509,-39.8065656,-3.017636792,-171.6694928,-249.9750037,-50.97134465,-48.39212425,26.43457307,-31.46892653,85.71409905,57.34719744,44.34336987,-69.20197184,-24.7593316,-125.2703013,37.61612591,41.43284535,96.39736963,35.42141085,-22.90156269,171.7125101,27.105141,88.62773264,-43.90710831,49.60190308,5.884493446,-60.23866213,239.2133155,179.4759655,-62.04865536,-60.52195113,11.01657403,172.9215372,40.726209,-28.03992182,96.07666107,80.20395728,5.758787207,112.8627316,75.7454392,9.346112152,-170.8829739,6.196113703,-97.5548858,-136.6097483,44.55417704,2.856841671,-114.2386642,-17.28528211,106.8535393,-49.94881234,-95.0136907,46.34526904,261.0815652,29.31232996,85.66965697,-60.9986971,-73.34330735,164.4264871,-50.9264687,-49.03199255,50.43367032,-26.4847195,-66.94852421,-32.91842479,131.2223684,-12.71346055,68.2531041,31.4555074,-35.60076925,21.25288449,-48.48632034,-109.3055284,12.45037729,-0.734981758,120.0173324,-15.76638066,-119.7471753,-51.17900797,27.40516847,4.232692301,92.88920646,-72.52540849,-133.826688,-34.56294028,111.2449252,39.31624979,-1.599366307,-106.9318677,61.07541352,-106.6509669,100.5778156,-13.61983862,-76.6294383,245.178953,130.3682395,9.564354562,-15.95517154,71.63148682,15.99116471
